START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,LABEL,LABEL
12/28/2016 18:33,12/28/2016 18:56,Business,Jayanagar,Jayanagar,3.8,Errand/Supplies,6
12/28/2016 22:44,12/28/2016 23:18,Business,Jayanagar,Jayanagar,5.1,Errand/Supplies,6
12/29/2016 0:49,12/29/2016 1:06,Business,Jayanagar,Jayanagar,3.8,Errand/Supplies,6
12/29/2016 9:44,12/29/2016 10:07,Business,Jayanagar,Unknown Location,11.6,Meal/Entertain,7
12/29/2016 11:28,12/29/2016 12:00,Business,Unknown Location,Jayanagar,11.9,Meal/Entertain,7
12/29/2016 12:25,12/29/2016 12:33,Business,Jayanagar,Jayanagar,1.4,Errand/Supplies,6
12/29/2016 13:17,12/29/2016 13:24,Business,Jayanagar,Jayanagar,1.1,Errand/Supplies,6
12/29/2016 13:56,12/29/2016 14:11,Business,Jayanagar,Jayanagar,4.1,Airport/Travel,1
12/29/2016 14:42,12/29/2016 14:58,Business,Jayanagar,Jayanagar,6.1,Between Offices,2
12/29/2016 15:05,12/29/2016 15:16,Business,Jayanagar,Jayanagar,1.3,Errand/Supplies,6
12/29/2016 18:59,12/29/2016 19:14,Business,Jayanagar,Unknown Location,3,Meal/Entertain,7
12/29/2016 19:50,12/29/2016 20:10,Business,Unknown Location,Jayanagar,4.1,Customer Visit,5
12/29/2016 20:15,12/29/2016 20:45,Business,Jayanagar,Jayanagar,7.2,Meeting,8
12/29/2016 20:53,12/29/2016 21:42,Business,Jayanagar,Unknown Location,6.4,,0
12/29/2016 23:14,12/29/2016 23:47,Business,Unknown Location,Jayanagar,12.9,Meeting,8
12/30/2016 10:15,12/30/2016 10:33,Business,Jayanagar,Jayanagar,2.8,Errand/Supplies,6
12/30/2016 11:31,12/30/2016 11:56,Business,Jayanagar,Jayanagar,2.9,Errand/Supplies,6
12/30/2016 15:41,12/30/2016 16:03,Business,Jayanagar,Jayanagar,4.6,Errand/Supplies,6
12/30/2016 16:45,12/30/2016 17:08,Business,Jayanagar,Jayanagar,4.6,Meeting,8
12/30/2016 23:06,12/30/2016 23:10,Business,Jayanagar,Jayanagar,0.8,Customer Visit,5
12/31/2016 1:07,12/31/2016 1:14,Business,Jayanagar,Jayanagar,0.7,Meeting,8
12/31/2016 13:24,12/31/2016 13:42,Business,Jayanagar,Unknown Location,3.9,Temporary Site,10
12/31/2016 15:03,12/31/2016 15:38,Business,Unknown Location,Unknown Location,16.2,Meeting,8
12/31/2016 21:32,12/31/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,10
12/31/2016 22:08,12/31/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,10
Totals,,,,,12204.7,,0
